,sent_id,word,topic_id,topic_score
2269,165,meter,0,0.025987086817622185
2270,165,meter,1,0.010295337997376919
2271,165,meter,2,0.024252990260720253
2272,165,meter,3,0.032498832792043686
2273,165,meter,4,0.05097940191626549
2274,165,meter,5,0.019691824913024902
2275,165,afstand,0,0.013506509363651276
2276,165,afstand,1,0.02184661105275154
2277,165,afstand,2,0.030169116333127022
2278,165,afstand,3,0.01741955615580082
2279,165,afstand,4,0.02522105537354946
2280,165,afstand,5,0.017081083729863167
2281,165,houden,1,0.027276815846562386
2282,165,houden,2,0.03333160653710365
2283,165,houden,3,0.019370166584849358
2284,165,houden,4,0.011532431468367577
2285,165,houden,5,0.02216542698442936
2286,165,weer,1,0.011518411338329315
2287,165,weer,2,0.027011530473828316
2288,165,weer,3,0.011785176582634449
2289,165,gaat,1,0.026213007047772408
2290,165,gaat,2,0.014961917884647846
2291,165,mondkapje,2,0.017868371680378914
2292,165,zitten,5,0.013024415820837021
2293,165,@nos,0,0.0155556695535779
2294,166,lockdown,1,0.028339620679616928
2295,166,lockdown,3,0.026806483045220375
2296,166,lockdown,5,0.010759448632597923
2297,166,we,1,0.029164142906665802
2298,166,we,2,0.014647376723587513
2299,166,we,5,0.03876664489507675
2300,166,jaar,0,0.027144495397806168
2301,166,vakantie,0,0.019922956824302673
2302,166,‘,0,0.02203148789703846
2303,166,‘,1,0.014025192707777023
2304,166,t,1,0.01798558607697487
2305,166,zitten,5,0.013024415820837021
2306,167,gewoon,2,0.029279662296175957
2307,167,meter,0,0.025987086817622185
2308,167,meter,1,0.010295337997376919
2309,167,meter,2,0.024252990260720253
2310,167,meter,3,0.032498832792043686
2311,167,meter,4,0.05097940191626549
2312,167,meter,5,0.019691824913024902
2313,167,afstand,0,0.013506509363651276
2314,167,afstand,1,0.02184661105275154
2315,167,afstand,2,0.030169116333127022
2316,167,afstand,3,0.01741955615580082
2317,167,afstand,4,0.02522105537354946
2318,167,afstand,5,0.017081083729863167
2319,167,steeds,4,0.02215789258480072
2320,167,steeds,5,0.011743659153580666
2321,167,vakantie,0,0.019922956824302673
2322,167,waarom,0,0.02072514407336712
2323,168,meter,0,0.025987086817622185
2324,168,meter,1,0.010295337997376919
2325,168,meter,2,0.024252990260720253
2326,168,meter,3,0.032498832792043686
2327,168,meter,4,0.05097940191626549
2328,168,meter,5,0.019691824913024902
2329,168,afstand,0,0.013506509363651276
2330,168,afstand,1,0.02184661105275154
2331,168,afstand,2,0.030169116333127022
2332,168,afstand,3,0.01741955615580082
2333,168,afstand,4,0.02522105537354946
2334,168,afstand,5,0.017081083729863167
2335,168,alleen,0,0.02487984485924244
2336,168,maatregelen,1,0.014623724855482578
2337,168,hou,2,0.01675824634730816
2338,168,per,2,0.02399030141532421
2339,169,meter,0,0.025987086817622185
2340,169,meter,1,0.010295337997376919
2341,169,meter,2,0.024252990260720253
2342,169,meter,3,0.032498832792043686
2343,169,meter,4,0.05097940191626549
2344,169,meter,5,0.019691824913024902
2345,169,mogen,0,0.010922706685960293
2346,169,mogen,3,0.013542120344936848
2347,169,we,1,0.029164142906665802
2348,169,we,2,0.014647376723587513
2349,169,we,5,0.03876664489507675
2350,169,regels,3,0.017847450450062752
2351,169,regels,5,0.010867222212255001
2352,169,alleen,0,0.02487984485924244
2353,169,geven,5,0.01814892701804638
2354,169,houdt,0,0.019616801291704178
2355,169,iedereen,0,0.02174859680235386
2356,169,iedereen,1,0.011911123059689999
2357,169,iedereen,5,0.010604853741824627
2358,170,meter,0,0.025987086817622185
2359,170,meter,1,0.010295337997376919
2360,170,meter,2,0.024252990260720253
2361,170,meter,3,0.032498832792043686
2362,170,meter,4,0.05097940191626549
2363,170,meter,5,0.019691824913024902
2364,170,week,1,0.018344981595873833
2365,170,virus,0,0.022554712370038033
2366,170,virus,1,0.014422607608139515
2367,170,hele,1,0.022567616775631905
2368,171,meter,0,0.025987086817622185
2369,171,meter,1,0.010295337997376919
2370,171,meter,2,0.024252990260720253
2371,171,meter,3,0.032498832792043686
2372,171,meter,4,0.05097940191626549
2373,171,meter,5,0.019691824913024902
2374,171,regel,5,0.027277842164039612
2375,171,laat,0,0.015687253326177597
2376,171,laat,4,0.012683358043432236
2377,171,minder,3,0.03488298878073692
2378,171,n,1,0.014178235083818436
2379,171,zoveel,4,0.016125725582242012
2380,172,lockdown,1,0.028339620679616928
2381,172,lockdown,3,0.026806483045220375
2382,172,lockdown,5,0.010759448632597923
2383,172,gewoon,2,0.029279662296175957
2384,172,blijven,5,0.02281617373228073
2385,172,gaan,2,0.019484372809529305
2386,172,gaan,5,0.0220489501953125
2387,172,mensen,1,0.010593553073704243
2388,172,mensen,2,0.027829408645629883
2389,172,mensen,3,0.01911386288702488
2390,172,mensen,4,0.01867440715432167
2391,172,mensen,5,0.018564222380518913
2392,172,thuis,2,0.020776929333806038
2393,172,thuis,4,0.013985197059810162
2394,172,wanneer,4,0.013902385719120502
2395,172,we,1,0.029164142906665802
2396,172,we,2,0.014647376723587513
2397,172,we,5,0.03876664489507675
2398,172,moeten,5,0.037082601338624954
2399,172,#anderhalvemeter,0,0.014437015168368816
2400,172,#anderhalvemeter,3,0.026567654684185982
2401,173,#anderhalvemeter,0,0.014437015168368816
2402,173,#anderhalvemeter,3,0.026567654684185982
2403,173,#anderhalvemetersamenleving,4,0.04101597145199776
2404,173,#corona,0,0.010043486021459103
2405,173,#corona,4,0.03243010863661766
2406,174,meter,0,0.025987086817622185
2407,174,meter,1,0.010295337997376919
2408,174,meter,2,0.024252990260720253
2409,174,meter,3,0.032498832792043686
2410,174,meter,4,0.05097940191626549
2411,174,meter,5,0.019691824913024902
2412,174,mensen,1,0.010593553073704243
2413,174,mensen,2,0.027829408645629883
2414,174,mensen,3,0.01911386288702488
2415,174,mensen,4,0.01867440715432167
2416,174,mensen,5,0.018564222380518913
2417,174,alle,0,0.01199941523373127
2418,174,alle,3,0.02224167436361313
2419,174,kant,4,0.019406601786613464
2420,174,komen,3,0.016876738518476486
2421,174,heel,3,0.024144615978002548
2422,175,afstand,0,0.013506509363651276
2423,175,afstand,1,0.02184661105275154
2424,175,afstand,2,0.030169116333127022
2425,175,afstand,3,0.01741955615580082
2426,175,afstand,4,0.02522105537354946
2427,175,afstand,5,0.017081083729863167
2428,175,houden,1,0.027276815846562386
2429,175,houden,2,0.03333160653710365
2430,175,houden,3,0.019370166584849358
2431,175,houden,4,0.011532431468367577
2432,175,houden,5,0.02216542698442936
2433,175,m,0,0.017229191958904266
2434,175,m,1,0.03867082670331001
2435,175,m,5,0.01306188851594925
2436,175,virus,0,0.022554712370038033
2437,175,virus,1,0.014422607608139515
2438,175,dag,0,0.01792367734014988
2439,176,lockdown,1,0.028339620679616928
2440,176,lockdown,3,0.026806483045220375
2441,176,lockdown,5,0.010759448632597923
2442,176,afstand,0,0.013506509363651276
2443,176,afstand,1,0.02184661105275154
2444,176,afstand,2,0.030169116333127022
2445,176,afstand,3,0.01741955615580082
2446,176,afstand,4,0.02522105537354946
2447,176,afstand,5,0.017081083729863167
2448,176,houden,1,0.027276815846562386
2449,176,houden,2,0.03333160653710365
2450,176,houden,3,0.019370166584849358
2451,176,houden,4,0.011532431468367577
2452,176,houden,5,0.02216542698442936
2453,176,mogelijk,1,0.01585688255727291
2454,176,mogelijk,4,0.012508561834692955
2455,176,mondkapjes,1,0.015588980168104172
2456,176,mondkapjes,3,0.013760547153651714
2457,177,afstand,0,0.013506509363651276
2458,177,afstand,1,0.02184661105275154
2459,177,afstand,2,0.030169116333127022
2460,177,afstand,3,0.01741955615580082
2461,177,afstand,4,0.02522105537354946
2462,177,afstand,5,0.017081083729863167
2463,177,houden,1,0.027276815846562386
2464,177,houden,2,0.03333160653710365
2465,177,houden,3,0.019370166584849358
2466,177,houden,4,0.011532431468367577
2467,177,houden,5,0.02216542698442936
2468,177,elkaar,2,0.011397606693208218
2469,177,elkaar,4,0.01224643737077713
2470,177,elkaar,5,0.02808929607272148
2471,177,doe,1,0.013207819312810898
2472,177,virus,0,0.022554712370038033
2473,177,virus,1,0.014422607608139515
2474,177,kans,4,0.05099555850028992
2475,177,geven,5,0.01814892701804638
2476,177,zegt,5,0.016418149694800377
2477,178,anderhalve,0,0.03246206417679787
2478,178,anderhalve,2,0.018093831837177277
2479,178,anderhalve,3,0.013444995507597923
2480,178,anderhalve,5,0.012979826889932156
2481,178,gewoon,2,0.029279662296175957
2482,178,meter,0,0.025987086817622185
2483,178,meter,1,0.010295337997376919
2484,178,meter,2,0.024252990260720253
2485,178,meter,3,0.032498832792043686
2486,178,meter,4,0.05097940191626549
2487,178,meter,5,0.019691824913024902
2488,179,allemaal,1,0.013905500993132591
2489,179,afstand,0,0.013506509363651276
2490,179,afstand,1,0.02184661105275154
2491,179,afstand,2,0.030169116333127022
2492,179,afstand,3,0.01741955615580082
2493,179,afstand,4,0.02522105537354946
2494,179,afstand,5,0.017081083729863167
2495,179,houden,1,0.027276815846562386
2496,179,houden,2,0.03333160653710365
2497,179,houden,3,0.019370166584849358
2498,179,houden,4,0.011532431468367577
2499,179,houden,5,0.02216542698442936
2500,179,steeds,4,0.02215789258480072
2501,179,steeds,5,0.011743659153580666
2502,179,we,1,0.029164142906665802
2503,179,we,2,0.014647376723587513
2504,179,we,5,0.03876664489507675
2505,179,handen,1,0.013213765807449818
2506,179,handen,2,0.02098681591451168
2507,179,gaat,1,0.026213007047772408
2508,179,gaat,2,0.014961917884647846
2509,179,nodig,1,0.0255340114235878
2510,179,goed,1,0.011552355252206326
2511,179,goed,2,0.011070108972489834
2512,179,virus,0,0.022554712370038033
2513,179,virus,1,0.014422607608139515
2514,179,onze,5,0.019093016162514687
2515,179,wassen,1,0.010307456366717815
2516,179,wassen,2,0.01150152925401926
2517,179,kant,4,0.019406601786613464
2518,179,waar,1,0.01804818958044052
2519,179,waar,5,0.0342056043446064
2520,180,anderhalve,0,0.03246206417679787
2521,180,anderhalve,2,0.018093831837177277
2522,180,anderhalve,3,0.013444995507597923
2523,180,anderhalve,5,0.012979826889932156
2524,180,afstand,0,0.013506509363651276
2525,180,afstand,1,0.02184661105275154
2526,180,afstand,2,0.030169116333127022
2527,180,afstand,3,0.01741955615580082
2528,180,afstand,4,0.02522105537354946
2529,180,afstand,5,0.017081083729863167
2530,180,vaccin,0,0.014667085371911526
2531,180,vaccin,3,0.02195153944194317
2532,180,vaccin,5,0.014781993813812733
2533,180,minder,3,0.03488298878073692
2534,180,n,1,0.014178235083818436
2535,181,afstand,0,0.013506509363651276
2536,181,afstand,1,0.02184661105275154
2537,181,afstand,2,0.030169116333127022
2538,181,afstand,3,0.01741955615580082
2539,181,afstand,4,0.02522105537354946
2540,181,afstand,5,0.017081083729863167
2541,181,houden,1,0.027276815846562386
2542,181,houden,2,0.03333160653710365
2543,181,houden,3,0.019370166584849358
2544,181,houden,4,0.011532431468367577
2545,181,houden,5,0.02216542698442936
2546,181,elkaar,2,0.011397606693208218
2547,181,elkaar,4,0.01224643737077713
2548,181,elkaar,5,0.02808929607272148
2549,181,zitten,5,0.013024415820837021
2550,181,kans,4,0.05099555850028992
2551,182,lockdown,1,0.028339620679616928
2552,182,lockdown,3,0.026806483045220375
2553,182,lockdown,5,0.010759448632597923
2554,182,afstand,0,0.013506509363651276
2555,182,afstand,1,0.02184661105275154
2556,182,afstand,2,0.030169116333127022
2557,182,afstand,3,0.01741955615580082
2558,182,afstand,4,0.02522105537354946
2559,182,afstand,5,0.017081083729863167
2560,182,houden,1,0.027276815846562386
2561,182,houden,2,0.03333160653710365
2562,182,houden,3,0.019370166584849358
2563,182,houden,4,0.011532431468367577
2564,182,houden,5,0.02216542698442936
2565,182,gaat,1,0.026213007047772408
2566,182,gaat,2,0.014961917884647846
2567,183,corona,0,0.010516372509300709
2568,183,corona,3,0.04187893122434616
2569,183,#stopdelockdown,4,0.03781375661492348
2570,183,natuurlijk,2,0.019065214321017265
2571,183,#anderhalvemetersamenleving,4,0.04101597145199776
2572,183,hele,1,0.022567616775631905
2573,184,lockdown,1,0.028339620679616928
2574,184,lockdown,3,0.026806483045220375
2575,184,lockdown,5,0.010759448632597923
2576,184,afstand,0,0.013506509363651276
2577,184,afstand,1,0.02184661105275154
2578,184,afstand,2,0.030169116333127022
2579,184,afstand,3,0.01741955615580082
2580,184,afstand,4,0.02522105537354946
2581,184,afstand,5,0.017081083729863167
2582,184,we,1,0.029164142906665802
2583,184,we,2,0.014647376723587513
2584,184,we,5,0.03876664489507675
2585,184,m,0,0.017229191958904266
2586,184,m,1,0.03867082670331001
2587,184,m,5,0.01306188851594925
2588,184,hou,2,0.01675824634730816
2589,184,iedereen,0,0.02174859680235386
2590,184,iedereen,1,0.011911123059689999
2591,184,iedereen,5,0.010604853741824627
2592,184,n,1,0.014178235083818436
2593,185,afstand,0,0.013506509363651276
2594,185,afstand,1,0.02184661105275154
2595,185,afstand,2,0.030169116333127022
2596,185,afstand,3,0.01741955615580082
2597,185,afstand,4,0.02522105537354946
2598,185,afstand,5,0.017081083729863167
2599,185,mensen,1,0.010593553073704243
2600,185,mensen,2,0.027829408645629883
2601,185,mensen,3,0.01911386288702488
2602,185,mensen,4,0.01867440715432167
2603,185,mensen,5,0.018564222380518913
2604,185,laat,0,0.015687253326177597
2605,185,laat,4,0.012683358043432236
2606,185,jij,0,0.02669551968574524
2607,185,nooit,1,0.016011951491236687
2608,185,iedereen,0,0.02174859680235386
2609,185,iedereen,1,0.011911123059689999
2610,185,iedereen,5,0.010604853741824627
2611,186,onze,5,0.019093016162514687
2612,186,kans,4,0.05099555850028992
2613,186,#lockdown,4,0.03041728585958481
2614,186,#anderhalvemetersamenleving,4,0.04101597145199776
2615,186,#coronavirus,4,0.023552345111966133
2616,187,#stopdelockdown,4,0.03781375661492348
2617,187,#anderhalvemetersamenleving,4,0.04101597145199776
2618,188,anderhalve,0,0.03246206417679787
2619,188,anderhalve,2,0.018093831837177277
2620,188,anderhalve,3,0.013444995507597923
2621,188,anderhalve,5,0.012979826889932156
2622,188,lockdown,1,0.028339620679616928
2623,188,lockdown,3,0.026806483045220375
2624,188,lockdown,5,0.010759448632597923
2625,188,meter,0,0.025987086817622185
2626,188,meter,1,0.010295337997376919
2627,188,meter,2,0.024252990260720253
2628,188,meter,3,0.032498832792043686
2629,188,meter,4,0.05097940191626549
2630,188,meter,5,0.019691824913024902
2631,188,gaan,2,0.019484372809529305
2632,188,gaan,5,0.0220489501953125
2633,188,elkaar,2,0.011397606693208218
2634,188,elkaar,4,0.01224643737077713
2635,188,elkaar,5,0.02808929607272148
2636,188,waar,1,0.01804818958044052
2637,188,waar,5,0.0342056043446064
2638,188,staan,5,0.0167133416980505
2639,189,gewoon,2,0.029279662296175957
2640,189,afstand,0,0.013506509363651276
2641,189,afstand,1,0.02184661105275154
2642,189,afstand,2,0.030169116333127022
2643,189,afstand,3,0.01741955615580082
2644,189,afstand,4,0.02522105537354946
2645,189,afstand,5,0.017081083729863167
2646,189,houden,1,0.027276815846562386
2647,189,houden,2,0.03333160653710365
2648,189,houden,3,0.019370166584849358
2649,189,houden,4,0.011532431468367577
2650,189,houden,5,0.02216542698442936
2651,189,weer,1,0.011518411338329315
2652,189,weer,2,0.027011530473828316
2653,189,weer,3,0.011785176582634449
2654,189,binnen,1,0.012725235894322395
2655,189,binnen,4,0.010460827499628067
2656,189,buiten,2,0.016825055703520775
2657,189,tijd,4,0.017056714743375778
2658,190,meter,0,0.025987086817622185
2659,190,meter,1,0.010295337997376919
2660,190,meter,2,0.024252990260720253
2661,190,meter,3,0.032498832792043686
2662,190,meter,4,0.05097940191626549
2663,190,meter,5,0.019691824913024902
2664,190,weer,1,0.011518411338329315
2665,190,weer,2,0.027011530473828316
2666,190,weer,3,0.011785176582634449
2667,190,wij,1,0.02464613877236843
2668,190,goed,1,0.011552355252206326
2669,190,goed,2,0.011070108972489834
2670,190,jullie,5,0.01710512675344944
2671,191,lockdown,1,0.028339620679616928
2672,191,lockdown,3,0.026806483045220375
2673,191,lockdown,5,0.010759448632597923
2674,191,meter,0,0.025987086817622185
2675,191,meter,1,0.010295337997376919
2676,191,meter,2,0.024252990260720253
2677,191,meter,3,0.032498832792043686
2678,191,meter,4,0.05097940191626549
2679,191,meter,5,0.019691824913024902
2680,191,even,2,0.027293339371681213
2681,191,maatregelen,1,0.014623724855482578
2682,191,lijkt,2,0.015185443684458733
2683,192,anderhalve,0,0.03246206417679787
2684,192,anderhalve,2,0.018093831837177277
2685,192,anderhalve,3,0.013444995507597923
2686,192,anderhalve,5,0.012979826889932156
2687,192,meter,0,0.025987086817622185
2688,192,meter,1,0.010295337997376919
2689,192,meter,2,0.024252990260720253
2690,192,meter,3,0.032498832792043686
2691,192,meter,4,0.05097940191626549
2692,192,meter,5,0.019691824913024902
2693,192,leven,2,0.013836581259965897
2694,192,jaar,0,0.027144495397806168
2695,192,mondkapjes,1,0.015588980168104172
2696,192,mondkapjes,3,0.013760547153651714
2697,192,mag,3,0.023788079619407654
2698,192,mag,4,0.012680165469646454
2699,192,horeca,0,0.016367817297577858
2700,192,iedereen,0,0.02174859680235386
2701,192,iedereen,1,0.011911123059689999
2702,192,iedereen,5,0.010604853741824627
2703,192,per,2,0.02399030141532421
2704,192,@nos,0,0.0155556695535779
2705,193,corona,0,0.010516372509300709
2706,193,corona,3,0.04187893122434616
2707,194,meter,0,0.025987086817622185
2708,194,meter,1,0.010295337997376919
2709,194,meter,2,0.024252990260720253
2710,194,meter,3,0.032498832792043686
2711,194,meter,4,0.05097940191626549
2712,194,meter,5,0.019691824913024902
2713,194,weer,1,0.011518411338329315
2714,194,weer,2,0.027011530473828316
2715,194,weer,3,0.011785176582634449
2716,194,overheid,0,0.016416873782873154
2717,194,maken,0,0.016016975045204163
2718,194,virus,0,0.022554712370038033
2719,194,virus,1,0.014422607608139515
2720,194,komt,0,0.012106209993362427
2721,194,komt,4,0.021153857931494713
2722,194,nederland,2,0.027073057368397713
2723,194,zegt,5,0.016418149694800377
2724,195,afstand,0,0.013506509363651276
2725,195,afstand,1,0.02184661105275154
2726,195,afstand,2,0.030169116333127022
2727,195,afstand,3,0.01741955615580082
2728,195,afstand,4,0.02522105537354946
2729,195,afstand,5,0.017081083729863167
2730,195,maken,0,0.016016975045204163
2731,195,maatregelen,1,0.014623724855482578
2732,195,per,2,0.02399030141532421
2733,195,gehouden,5,0.017117129638791084
2734,196,afstand,0,0.013506509363651276
2735,196,afstand,1,0.02184661105275154
2736,196,afstand,2,0.030169116333127022
2737,196,afstand,3,0.01741955615580082
2738,196,afstand,4,0.02522105537354946
2739,196,afstand,5,0.017081083729863167
2740,196,m,0,0.017229191958904266
2741,196,m,1,0.03867082670331001
2742,196,m,5,0.01306188851594925
2743,196,waarom,0,0.02072514407336712
2744,196,houdt,0,0.019616801291704178
2745,196,️,2,0.02466055192053318
2746,196,besmet,0,0.015068440698087215
2747,196,hele,1,0.022567616775631905
2748,196,#corona,0,0.010043486021459103
2749,196,#corona,4,0.03243010863661766
2750,196,#coronavirus,4,0.023552345111966133
2751,196,n,1,0.014178235083818436
2752,197,meter,0,0.025987086817622185
2753,197,meter,1,0.010295337997376919
2754,197,meter,2,0.024252990260720253
2755,197,meter,3,0.032498832792043686
2756,197,meter,4,0.05097940191626549
2757,197,meter,5,0.019691824913024902
2758,197,afstand,0,0.013506509363651276
2759,197,afstand,1,0.02184661105275154
2760,197,afstand,2,0.030169116333127022
2761,197,afstand,3,0.01741955615580082
2762,197,afstand,4,0.02522105537354946
2763,197,afstand,5,0.017081083729863167
2764,197,houden,1,0.027276815846562386
2765,197,houden,2,0.03333160653710365
2766,197,houden,3,0.019370166584849358
2767,197,houden,4,0.011532431468367577
2768,197,houden,5,0.02216542698442936
2769,197,gaat,1,0.026213007047772408
2770,197,gaat,2,0.014961917884647846
2771,197,even,2,0.027293339371681213
2772,198,afstand,0,0.013506509363651276
2773,198,afstand,1,0.02184661105275154
2774,198,afstand,2,0.030169116333127022
2775,198,afstand,3,0.01741955615580082
2776,198,afstand,4,0.02522105537354946
2777,198,afstand,5,0.017081083729863167
2778,198,houden,1,0.027276815846562386
2779,198,houden,2,0.03333160653710365
2780,198,houden,3,0.019370166584849358
2781,198,houden,4,0.011532431468367577
2782,198,houden,5,0.02216542698442936
2783,198,mondkapjes,1,0.015588980168104172
2784,198,mondkapjes,3,0.013760547153651714
2785,198,:/,1,0.0192736703902483
2786,199,lockdown,1,0.028339620679616928
2787,199,lockdown,3,0.026806483045220375
2788,199,lockdown,5,0.010759448632597923
2789,199,afstand,0,0.013506509363651276
2790,199,afstand,1,0.02184661105275154
2791,199,afstand,2,0.030169116333127022
2792,199,afstand,3,0.01741955615580082
2793,199,afstand,4,0.02522105537354946
2794,199,afstand,5,0.017081083729863167
2795,199,houden,1,0.027276815846562386
2796,199,houden,2,0.03333160653710365
2797,199,houden,3,0.019370166584849358
2798,199,houden,4,0.011532431468367577
2799,199,houden,5,0.02216542698442936
2800,199,we,1,0.029164142906665802
2801,199,we,2,0.014647376723587513
2802,199,we,5,0.03876664489507675
2803,199,moeten,5,0.037082601338624954
2804,199,”,0,0.018328998237848282
2805,200,lockdown,1,0.028339620679616928
2806,200,lockdown,3,0.026806483045220375
2807,200,lockdown,5,0.010759448632597923
2808,200,afstand,0,0.013506509363651276
2809,200,afstand,1,0.02184661105275154
2810,200,afstand,2,0.030169116333127022
2811,200,afstand,3,0.01741955615580082
2812,200,afstand,4,0.02522105537354946
2813,200,afstand,5,0.017081083729863167
2814,200,houden,1,0.027276815846562386
2815,200,houden,2,0.03333160653710365
2816,200,houden,3,0.019370166584849358
2817,200,houden,4,0.011532431468367577
2818,200,houden,5,0.02216542698442936
2819,200,elkaar,2,0.011397606693208218
2820,200,elkaar,4,0.01224643737077713
2821,200,elkaar,5,0.02808929607272148
2822,200,maatregelen,1,0.014623724855482578
2823,200,komen,3,0.016876738518476486
2824,200,waar,1,0.01804818958044052
2825,200,waar,5,0.0342056043446064
2826,201,anderhalve,0,0.03246206417679787
2827,201,anderhalve,2,0.018093831837177277
2828,201,anderhalve,3,0.013444995507597923
2829,201,anderhalve,5,0.012979826889932156
2830,201,gewoon,2,0.029279662296175957
2831,201,meter,0,0.025987086817622185
2832,201,meter,1,0.010295337997376919
2833,201,meter,2,0.024252990260720253
2834,201,meter,3,0.032498832792043686
2835,201,meter,4,0.05097940191626549
2836,201,meter,5,0.019691824913024902
2837,201,afstand,0,0.013506509363651276
2838,201,afstand,1,0.02184661105275154
2839,201,afstand,2,0.030169116333127022
2840,201,afstand,3,0.01741955615580082
2841,201,afstand,4,0.02522105537354946
2842,201,afstand,5,0.017081083729863167
2843,201,zeg,0,0.01913711242377758
2844,201,elkaar,2,0.011397606693208218
2845,201,elkaar,4,0.01224643737077713
2846,201,elkaar,5,0.02808929607272148
2847,201,komt,0,0.012106209993362427
2848,201,komt,4,0.021153857931494713
2849,202,lockdown,1,0.028339620679616928
2850,202,lockdown,3,0.026806483045220375
2851,202,lockdown,5,0.010759448632597923
2852,202,corona,0,0.010516372509300709
2853,202,corona,3,0.04187893122434616
2854,202,meter,0,0.025987086817622185
2855,202,meter,1,0.010295337997376919
2856,202,meter,2,0.024252990260720253
2857,202,meter,3,0.032498832792043686
2858,202,meter,4,0.05097940191626549
2859,202,meter,5,0.019691824913024902
2860,202,zie,3,0.025401750579476357
2861,203,anderhalve,0,0.03246206417679787
2862,203,anderhalve,2,0.018093831837177277
2863,203,anderhalve,3,0.013444995507597923
2864,203,anderhalve,5,0.012979826889932156
2865,203,meter,0,0.025987086817622185
2866,203,meter,1,0.010295337997376919
2867,203,meter,2,0.024252990260720253
2868,203,meter,3,0.032498832792043686
2869,203,meter,4,0.05097940191626549
2870,203,meter,5,0.019691824913024902
2871,203,steeds,4,0.02215789258480072
2872,203,steeds,5,0.011743659153580666
2873,203,#corona,0,0.010043486021459103
2874,203,#corona,4,0.03243010863661766
2875,204,anderhalve,0,0.03246206417679787
2876,204,anderhalve,2,0.018093831837177277
2877,204,anderhalve,3,0.013444995507597923
2878,204,anderhalve,5,0.012979826889932156
2879,204,meter,0,0.025987086817622185
2880,204,meter,1,0.010295337997376919
2881,204,meter,2,0.024252990260720253
2882,204,meter,3,0.032498832792043686
2883,204,meter,4,0.05097940191626549
2884,204,meter,5,0.019691824913024902
2885,204,besmet,0,0.015068440698087215
2886,204,#corona,0,0.010043486021459103
2887,204,#corona,4,0.03243010863661766
2888,204,zegt,5,0.016418149694800377
2889,205,afstand,0,0.013506509363651276
2890,205,afstand,1,0.02184661105275154
2891,205,afstand,2,0.030169116333127022
2892,205,afstand,3,0.01741955615580082
2893,205,afstand,4,0.02522105537354946
2894,205,afstand,5,0.017081083729863167
2895,205,gaan,2,0.019484372809529305
2896,205,gaan,5,0.0220489501953125
2897,205,mensen,1,0.010593553073704243
2898,205,mensen,2,0.027829408645629883
2899,205,mensen,3,0.01911386288702488
2900,205,mensen,4,0.01867440715432167
2901,205,mensen,5,0.018564222380518913
2902,205,m,0,0.017229191958904266
2903,205,m,1,0.03867082670331001
2904,205,m,5,0.01306188851594925
2905,205,elkaar,2,0.011397606693208218
2906,205,elkaar,4,0.01224643737077713
2907,205,elkaar,5,0.02808929607272148
2908,205,#stopdelockdown,4,0.03781375661492348
2909,205,@minpres,4,0.015118525363504887
2910,205,zitten,5,0.013024415820837021
2911,205,echt,4,0.019054198637604713
2912,205,echt,5,0.010857515968382359
2913,206,corona,0,0.010516372509300709
2914,206,corona,3,0.04187893122434616
2915,206,meter,0,0.025987086817622185
2916,206,meter,1,0.010295337997376919
2917,206,meter,2,0.024252990260720253
2918,206,meter,3,0.032498832792043686
2919,206,meter,4,0.05097940191626549
2920,206,meter,5,0.019691824913024902
2921,206,we,1,0.029164142906665802
2922,206,we,2,0.014647376723587513
2923,206,we,5,0.03876664489507675
2924,206,weer,1,0.011518411338329315
2925,206,weer,2,0.027011530473828316
2926,206,weer,3,0.011785176582634449
2927,206,#lockdown,4,0.03041728585958481
2928,207,meter,0,0.025987086817622185
2929,207,meter,1,0.010295337997376919
2930,207,meter,2,0.024252990260720253
2931,207,meter,3,0.032498832792043686
2932,207,meter,4,0.05097940191626549
2933,207,meter,5,0.019691824913024902
2934,207,afstand,0,0.013506509363651276
2935,207,afstand,1,0.02184661105275154
2936,207,afstand,2,0.030169116333127022
2937,207,afstand,3,0.01741955615580082
2938,207,afstand,4,0.02522105537354946
2939,207,afstand,5,0.017081083729863167
2940,207,elkaar,2,0.011397606693208218
2941,207,elkaar,4,0.01224643737077713
2942,207,elkaar,5,0.02808929607272148
2943,207,houd,2,0.01421813853085041
2944,207,houd,4,0.030589032918214798
2945,208,lockdown,1,0.028339620679616928
2946,208,lockdown,3,0.026806483045220375
2947,208,lockdown,5,0.010759448632597923
2948,208,allemaal,1,0.013905500993132591
2949,208,corona,0,0.010516372509300709
2950,208,corona,3,0.04187893122434616
2951,208,gewoon,2,0.029279662296175957
2952,208,afstand,0,0.013506509363651276
2953,208,afstand,1,0.02184661105275154
2954,208,afstand,2,0.030169116333127022
2955,208,afstand,3,0.01741955615580082
2956,208,afstand,4,0.02522105537354946
2957,208,afstand,5,0.017081083729863167
2958,208,houden,1,0.027276815846562386
2959,208,houden,2,0.03333160653710365
2960,208,houden,3,0.019370166584849358
2961,208,houden,4,0.011532431468367577
2962,208,houden,5,0.02216542698442936
2963,208,mensen,1,0.010593553073704243
2964,208,mensen,2,0.027829408645629883
2965,208,mensen,3,0.01911386288702488
2966,208,mensen,4,0.01867440715432167
2967,208,mensen,5,0.018564222380518913
2968,208,waarom,0,0.02072514407336712
2969,208,echt,4,0.019054198637604713
2970,208,echt,5,0.010857515968382359
2971,208,buiten,2,0.016825055703520775
2972,208,heel,3,0.024144615978002548
